Date;Time;Weekday;P_pump;p_TDLAS;p_in;I_total;U_supply;external_pump;Runtime;Conc_estimate;pCH4;xCH4;T_control;T_gas;%rH_gas;
2021-05-21;17:53:31;5;0.447;1037.28;1029.2;486.875;19.095408;1;340455111;14.814;14.26;14.039;44.0;38.884;39.395;
2021-05-21;17:53:33;5;0.447;1037.04;1029.2;511.5;19.104243;1;340455113;14.565;14.019;13.802;44.001;38.889;39.396;
2021-05-21;17:53:35;5;0.447;1036.89;1029.16;528.937;19.106696;1;340455115;14.564;14.018;13.802;43.993;38.889;39.413;
2021-05-21;17:53:37;5;0.447;1037.1;1029.19;534.187;19.090991;1;340455117;14.494;13.951;13.734;43.994;38.889;39.396;
2021-05-21;17:53:39;5;0.447;1037.03;1029.18;487.812;19.091973;1;340455119;14.354;13.816;13.602;43.988;38.889;39.396;
2021-05-21;17:53:41;5;0.447;1037.17;1029.2;520.812;19.098843;1;340455121;14.795;14.241;14.021;44.004;38.889;39.396;
2021-05-21;17:53:43;5;0.447;1037.07;1029.19;506.937;19.107188;1;340455123;14.72;14.169;13.949;44.005;38.899;39.397;
2021-05-21;17:53:45;5;0.447;1036.97;1029.19;514.375;19.097371;1;340455125;14.905;14.347;14.125;44.004;38.899;39.397;
2021-05-21;17:53:47;5;0.447;1037.12;1029.2;489.062;19.096389;1;340455127;14.255;13.72;13.507;44.01;38.899;39.414;
2021-05-21;17:53:49;5;0.447;1036.79;1029.18;478.875;19.095899;1;340455129;14.794;14.24;14.02;44.004;38.889;39.43;
2021-05-21;17:53:51;5;0.447;1037.18;1029.19;517.625;19.112586;1;340455131;14.734;14.183;13.963;44.003;38.889;39.413;
2021-05-21;17:53:53;5;0.447;1036.72;1029.19;467.687;19.0905;1;340455133;14.51;13.966;13.749;43.99;38.889;39.396;
2021-05-21;17:53:55;5;0.447;1037.13;1029.2;525.375;19.107678;1;340455135;14.384;13.845;13.63;43.985;38.889;39.396;
2021-05-21;17:53:57;5;0.447;1037.15;1029.21;480.687;19.095899;1;340455137;14.599;14.052;13.835;44.009;38.884;39.395;
2021-05-21;17:53:59;5;0.447;1037.07;1029.19;517.062;19.107678;1;340455139;14.589;14.043;13.825;44.004;38.88;39.395;
2021-05-21;17:54:01;5;0.447;1037.2;1029.19;472.625;19.093935;1;340455141;14.315;13.778;13.564;43.997;38.88;39.395;
2021-05-21;17:54:03;5;0.446;1037.04;1029.18;529.937;19.106206;1;340455143;14.51;13.966;13.75;43.998;38.875;39.394;
2021-05-21;17:54:05;5;0.447;1037.16;1029.2;495.562;19.093444;1;340455145;14.509;13.966;13.749;44.0;38.88;39.395;
2021-05-21;17:54:07;5;0.447;1036.96;1029.22;524.187;19.10866;1;340455147;14.74;14.189;13.968;44.005;38.884;39.395;
2021-05-21;17:54:09;5;0.447;1037.08;1029.2;491.937;19.095899;1;340455149;14.589;14.043;13.825;43.995;38.884;39.412;
2021-05-21;17:54:11;5;0.447;1037.15;1029.19;526.937;19.092954;1;340455151;14.624;14.077;13.858;43.999;38.88;39.395;
2021-05-21;17:54:13;5;0.447;1037.04;1029.22;521.562;19.098353;1;340455153;14.599;14.052;13.835;44.002;38.879;39.395;
2021-05-21;17:54:15;5;0.447;1037.16;1029.22;530.125;19.091972;1;340455155;14.484;13.942;13.726;43.994;38.894;39.396;
2021-05-21;17:54:17;5;0.447;1037.05;1029.21;475.875;19.111114;1;340455157;14.664;14.116;13.897;44.002;38.87;39.394;
2021-05-21;17:54:19;5;0.447;1037.15;1029.23;523.875;19.093936;1;340455159;14.455;13.914;13.697;44.011;38.889;39.43;
2021-05-21;17:54:21;5;0.447;1037.02;1029.22;475.312;19.093444;1;340455161;14.639;14.091;13.873;43.998;38.88;39.395;
2021-05-21;17:54:23;5;0.447;1037.09;1029.23;514.125;19.112586;1;340455163;14.529;13.986;13.768;44.009;38.88;39.412;
2021-05-21;17:54:25;5;0.447;1036.95;1029.2;507.5;19.094426;1;340455165;14.489;13.946;13.73;44.0;38.884;39.395;
2021-05-21;17:54:27;5;0.447;1037.05;1029.18;517.562;19.112095;1;340455167;14.264;13.729;13.516;44.005;38.87;39.394;
2021-05-21;17:54:29;5;0.447;1037.01;1029.2;521.062;19.109641;1;340455169;14.784;14.231;14.01;43.999;38.884;39.395;
2021-05-21;17:54:31;5;0.446;1036.97;1029.2;511.312;19.097862;1;340455171;14.045;13.517;13.308;44.008;38.88;39.412;
2021-05-21;17:54:33;5;0.446;1037.42;1029.21;459.812;19.094426;1;340455173;14.46;13.918;13.702;44.007;38.88;39.395;
2021-05-21;17:54:35;5;0.447;1037.0;1029.22;524.25;19.111605;1;340455175;14.525;13.981;13.764;43.997;38.884;39.395;
2021-05-21;17:54:37;5;0.447;1037.19;1029.2;493.875;19.097862;1;340455177;14.699;14.148;13.929;43.995;38.889;39.43;
2021-05-21;17:54:39;5;0.447;1037.08;1029.19;520.875;19.094426;1;340455179;14.709;14.159;13.939;43.997;38.889;39.413;
2021-05-21;17:54:41;5;0.447;1036.82;1029.19;489.375;19.106206;1;340455181;14.249;13.715;13.502;43.986;38.884;39.395;
2021-05-21;17:54:43;5;0.447;1037.16;1029.18;533.437;19.0905;1;340455183;14.354;13.816;13.602;43.993;38.884;39.395;
2021-05-21;17:54:45;5;0.447;1037.07;1029.21;512.687;19.09639;1;340455185;14.464;13.922;13.706;44.002;38.889;39.396;
2021-05-21;17:54:47;5;0.447;1037.25;1029.22;467.562;19.095899;1;340455187;14.435;13.894;13.678;44.008;38.884;39.395;
2021-05-21;17:54:49;5;0.446;1037.07;1029.22;523.625;19.110623;1;340455189;14.6;14.053;13.835;43.996;38.889;39.43;
2021-05-21;17:54:51;5;0.447;1037.2;1029.2;502.0;19.093445;1;340455191;14.429;13.888;13.673;43.999;38.875;39.394;
2021-05-21;17:54:53;5;0.446;1037.07;1029.21;524.0;19.093936;1;340455193;14.644;14.096;13.878;43.997;38.889;39.413;
2021-05-21;17:54:55;5;0.446;1037.06;1029.19;494.5;19.10866;1;340455195;14.22;13.686;13.474;43.995;38.884;39.446;
2021-05-21;17:54:57;5;0.447;1037.1;1029.22;520.625;19.094918;1;340455197;14.185;13.653;13.441;44.003;38.884;39.395;
2021-05-21;17:54:59;5;0.446;1036.98;1029.2;510.812;19.104734;1;340455199;14.209;13.676;13.464;43.998;38.884;39.412;
2021-05-21;17:55:01;5;0.447;1037.1;1029.18;517.937;19.098353;1;340455201;14.289;13.753;13.54;44.002;38.884;39.395;
2021-05-21;17:55:03;5;0.447;1036.9;1029.22;474.312;19.110623;1;340455203;14.454;13.913;13.697;43.995;38.889;39.396;
2021-05-21;17:55:05;5;0.446;1037.11;1029.18;527.437;19.092463;1;340455205;14.549;14.004;13.787;43.996;38.87;39.394;
2021-05-21;17:55:07;5;0.447;1037.01;1029.19;492.312;19.098353;1;340455207;14.654;14.105;13.887;44.004;38.875;39.394;
2021-05-21;17:55:09;5;0.447;1037.19;1029.2;539.312;19.098844;1;340455209;14.859;14.304;14.082;43.985;38.88;39.378;
2021-05-21;17:55:11;5;0.446;1037.1;1029.21;478.25;19.094917;1;340455211;14.705;14.155;13.935;44.003;38.88;39.395;
2021-05-21;17:55:13;5;0.447;1037.25;1029.2;536.375;19.10866;1;340455213;14.45;13.908;13.693;43.992;38.889;39.396;
2021-05-21;17:55:15;5;0.447;1037.09;1029.2;508.937;19.091482;1;340455215;14.45;13.908;13.693;43.995;38.884;39.412;
2021-05-21;17:55:17;5;0.447;1036.98;1029.2;511.062;19.116513;1;340455217;14.434;13.893;13.678;44.014;38.88;39.412;
2021-05-21;17:55:19;5;0.447;1037.1;1029.21;473.437;19.098353;1;340455219;14.669;14.12;13.901;44.003;38.875;39.411;
2021-05-21;17:55:21;5;0.447;1036.85;1029.2;514.375;19.114549;1;340455221;14.159;13.627;13.416;44.005;38.87;39.428;
2021-05-21;17:55:23;5;0.447;1037.17;1029.19;470.312;19.095408;1;340455223;14.299;13.763;13.549;44.0;38.884;39.412;
2021-05-21;17:55:25;5;0.447;1036.76;1029.21;508.75;19.0905;1;340455225;14.539;13.995;13.778;43.987;38.875;39.411;
2021-05-21;17:55:27;5;0.447;1037.19;1029.22;536.687;19.107678;1;340455227;14.455;13.913;13.697;43.993;38.88;39.395;
2021-05-21;17:55:29;5;0.447;1037.07;1029.19;482.812;19.096881;1;340455229;14.35;13.812;13.598;43.992;38.889;39.413;
2021-05-21;17:55:31;5;0.447;1037.11;1029.23;479.75;19.092463;1;340455231;14.754;14.203;13.982;43.995;38.889;39.396;
2021-05-21;17:55:33;5;0.447;1037.17;1029.23;524.125;19.107188;1;340455233;14.599;14.053;13.835;44.003;38.889;39.413;
2021-05-21;17:55:35;5;0.447;1037.1;1029.21;496.875;19.091481;1;340455235;14.145;13.614;13.403;43.993;38.884;39.395;
2021-05-21;17:55:37;5;0.446;1037.21;1029.21;497.25;19.095899;1;340455237;14.364;13.826;13.612;44.008;38.875;39.428;
2021-05-21;17:55:39;5;0.446;1037.06;1029.2;517.937;19.096389;1;340455239;14.555;14.01;13.792;44.005;38.875;39.394;
2021-05-21;17:55:41;5;0.447;1037.17;1029.22;488.75;19.095408;1;340455241;14.414;13.875;13.659;44.004;38.884;39.395;
2021-05-21;17:55:43;5;0.447;1036.78;1029.22;494.062;19.094426;1;340455243;14.569;14.024;13.806;44.002;38.88;39.395;
2021-05-21;17:55:45;5;0.447;1037.1;1029.2;520.937;19.094917;1;340455245;14.524;13.98;13.763;44.003;38.875;39.394;
2021-05-21;17:55:47;5;0.447;1037.02;1029.22;479.5;19.091972;1;340455247;14.49;13.947;13.73;43.991;38.884;39.395;
2021-05-21;17:55:49;5;0.447;1037.04;1029.24;493.187;19.090009;1;340455249;14.245;13.711;13.498;43.99;38.88;39.395;
2021-05-21;17:55:51;5;0.447;1037.1;1029.22;526.812;19.106696;1;340455251;14.68;14.131;13.911;44.001;38.88;39.395;
2021-05-21;17:55:53;5;0.447;1036.96;1029.23;524.812;19.109151;1;340455253;14.129;13.599;13.388;43.998;38.884;39.395;
2021-05-21;17:55:55;5;0.446;1037.03;1029.2;490.687;19.095898;1;340455255;14.309;13.772;13.559;44.007;38.889;39.396;
2021-05-21;17:55:57;5;0.447;1037.02;1029.21;524.0;19.111114;1;340455257;14.274;13.739;13.526;43.999;38.875;39.411;
2021-05-21;17:55:59;5;0.447;1036.93;1029.2;515.187;19.095898;1;340455259;14.684;14.135;13.916;44.004;38.88;39.463;
2021-05-21;17:56:01;5;0.447;1037.08;1029.23;533.25;19.091482;1;340455261;14.609;14.062;13.844;43.992;38.884;39.395;
2021-05-21;17:56:03;5;0.446;1036.94;1029.22;508.25;19.10866;1;340455263;14.415;13.875;13.659;44.002;38.884;39.412;
2021-05-21;17:56:05;5;0.446;1037.33;1029.19;523.812;19.093445;1;340455265;14.649;14.101;13.882;44.005;38.889;39.396;
2021-05-21;17:56:07;5;0.447;1037.0;1029.21;511.187;19.112586;1;340455267;14.285;13.749;13.536;44.014;38.884;39.395;
2021-05-21;17:56:09;5;0.447;1037.26;1029.21;523.437;19.101298;1;340455269;14.085;13.556;13.346;44.002;38.88;39.395;
2021-05-21;17:56:11;5;0.447;1037.06;1029.23;533.437;19.0905;1;340455271;14.659;14.11;13.891;43.99;38.88;39.395;
2021-05-21;17:56:13;5;0.447;1037.05;1029.2;518.187;19.112095;1;340455273;14.47;13.928;13.712;44.003;38.884;39.429;
2021-05-21;17:56:15;5;0.447;1037.1;1029.21;520.25;19.093445;1;340455275;14.255;13.72;13.507;43.988;38.88;39.429;
2021-05-21;17:56:17;5;0.447;1036.99;1029.19;494.0;19.113077;1;340455277;14.649;14.101;13.882;44.008;38.88;39.412;
2021-05-21;17:56:19;5;0.447;1037.16;1029.21;492.5;19.087555;1;340455279;14.349;13.811;13.597;43.984;38.875;39.394;
2021-05-21;17:56:21;5;0.447;1037.03;1029.21;536.812;19.091482;1;340455281;14.664;14.116;13.897;43.994;38.889;39.396;
2021-05-21;17:56:23;5;0.447;1037.11;1029.21;516.375;19.091972;1;340455283;14.419;13.879;13.664;43.995;38.879;39.412;
2021-05-21;17:56:25;5;0.447;1037.09;1029.21;480.25;19.10866;1;340455285;14.449;13.907;13.692;43.996;38.88;39.395;
2021-05-21;17:56:27;5;0.447;1037.08;1029.2;520.75;19.094917;1;340455287;14.604;14.057;13.84;44.006;38.884;39.412;
2021-05-21;17:56:29;5;0.447;1037.18;1029.21;489.062;19.098843;1;340455289;14.319;13.782;13.568;44.01;38.88;39.395;
2021-05-21;17:56:31;5;0.446;1036.77;1029.22;482.187;19.093935;1;340455291;14.615;14.068;13.85;43.996;38.889;39.396;
2021-05-21;17:56:33;5;0.447;1037.1;1029.2;517.937;19.113077;1;340455293;14.19;13.657;13.446;44.001;38.884;39.412;
2021-05-21;17:56:35;5;0.446;1036.95;1029.22;513.875;19.096881;1;340455295;14.049;13.522;13.312;43.997;38.884;39.395;
2021-05-21;17:56:37;5;0.447;1037.07;1029.22;483.0;19.101789;1;340455297;14.78;14.227;14.007;43.997;38.88;39.429;
2021-05-21;17:56:39;5;0.447;1037.19;1029.21;500.187;19.090009;1;340455299;14.285;13.749;13.536;43.993;38.88;39.412;
2021-05-21;17:56:41;5;0.447;1037.01;1029.23;530.687;19.091972;1;340455301;14.614;14.067;13.849;44.005;38.87;39.394;
2021-05-21;17:56:43;5;0.447;1037.13;1029.2;512.625;19.093935;1;340455303;14.225;13.691;13.479;44.007;38.875;39.394;
2021-05-21;17:56:45;5;0.447;1036.98;1029.2;511.75;19.107187;1;340455305;14.234;13.7;13.488;44.007;38.875;39.428;
2021-05-21;17:56:47;5;0.447;1037.08;1029.18;512.812;19.094918;1;340455307;14.254;13.719;13.507;44.0;38.884;39.395;
2021-05-21;17:56:49;5;0.447;1036.88;1029.2;508.937;19.096881;1;340455309;14.155;13.624;13.412;44.008;38.88;39.395;
2021-05-21;17:56:51;5;0.447;1037.03;1029.2;520.937;19.112096;1;340455311;14.099;13.569;13.359;43.998;38.889;39.396;
2021-05-21;17:56:53;5;0.447;1037.21;1029.2;470.687;19.112586;1;340455313;14.464;13.922;13.707;44.0;38.88;39.395;
2021-05-21;17:56:55;5;0.447;1037.04;1029.22;512.187;19.092954;1;340455315;14.569;14.024;13.806;43.996;38.879;39.412;
2021-05-21;17:56:57;5;0.446;1037.3;1029.22;525.75;19.108169;1;340455317;14.6;14.054;13.835;43.996;38.884;39.429;
2021-05-21;17:56:59;5;0.447;1037.01;1029.22;480.312;19.093936;1;340455319;14.339;13.802;13.587;43.997;38.889;39.396;
2021-05-21;17:57:01;5;0.447;1037.11;1029.23;473.625;19.093935;1;340455321;14.34;13.803;13.588;44.004;38.87;39.411;
2021-05-21;17:57:03;5;0.447;1036.93;1029.21;520.562;19.099334;1;340455323;14.599;14.052;13.834;44.009;38.88;39.395;
2021-05-21;17:57:05;5;0.447;1037.09;1029.19;533.187;19.098843;1;340455325;14.29;13.754;13.541;43.994;38.875;39.394;
2021-05-21;17:57:07;5;0.447;1036.95;1029.19;517.187;19.098353;1;340455327;14.435;13.894;13.678;44.006;38.884;39.412;
2021-05-21;17:57:09;5;0.447;1037.01;1029.19;531.0;19.090991;1;340455329;14.169;13.638;13.426;44.004;38.87;39.394;
2021-05-21;17:57:11;5;0.447;1037.03;1029.2;520.812;19.10228;1;340455331;14.279;13.743;13.53;44.005;38.884;39.412;
2021-05-21;17:57:13;5;0.447;1036.89;1029.21;521.062;19.10915;1;340455333;14.289;13.753;13.54;43.996;38.879;39.412;
2021-05-21;17:57:15;5;0.447;1037.4;1029.2;466.875;19.097862;1;340455335;14.03;13.503;13.294;44.003;38.88;39.395;
2021-05-21;17:57:17;5;0.447;1036.98;1029.21;516.75;19.104733;1;340455337;14.314;13.778;13.564;44.001;38.889;39.413;
2021-05-21;17:57:19;5;0.447;1037.34;1029.21;463.875;19.10277;1;340455339;14.644;14.096;13.878;44.004;38.88;39.395;
2021-05-21;17:57:21;5;0.447;1037.04;1029.2;505.937;19.110623;1;340455341;14.505;13.961;13.745;43.998;38.884;39.429;
2021-05-21;17:57:23;5;0.447;1037.09;1029.21;522.687;19.111114;1;340455343;14.32;13.783;13.569;43.995;38.88;39.429;
2021-05-21;17:57:25;5;0.446;1037.1;1029.22;516.562;19.097862;1;340455345;14.535;13.99;13.773;43.995;38.875;39.394;
2021-05-21;17:57:27;5;0.447;1037.0;1029.19;541.875;19.090991;1;340455347;14.495;13.952;13.735;43.986;38.88;39.395;
2021-05-21;17:57:29;5;0.446;1037.16;1029.22;479.562;19.099825;1;340455349;14.169;13.638;13.426;43.997;38.875;39.394;
2021-05-21;17:57:31;5;0.446;1037.04;1029.21;508.375;19.099335;1;340455351;14.245;13.711;13.498;44.011;38.88;39.429;
2021-05-21;17:57:33;5;0.446;1037.17;1029.19;478.312;19.097862;1;340455353;14.47;13.928;13.711;44.012;38.884;39.395;
2021-05-21;17:57:35;5;0.447;1037.1;1029.2;519.875;19.095408;1;340455355;14.729;14.178;13.958;43.998;38.87;39.394;
2021-05-21;17:57:37;5;0.447;1037.11;1029.22;532.687;19.104242;1;340455357;14.23;13.696;13.484;44.003;38.875;39.394;
2021-05-21;17:57:39;5;0.447;1037.21;1029.2;514.25;19.109641;1;340455359;14.37;13.831;13.616;43.997;38.875;39.394;
2021-05-21;17:57:41;5;0.447;1036.79;1029.19;522.625;19.094426;1;340455361;14.305;13.768;13.555;44.002;38.875;39.394;
2021-05-21;17:57:43;5;0.447;1037.22;1029.22;501.437;19.099335;1;340455363;14.254;13.72;13.507;44.006;38.87;39.394;
2021-05-21;17:57:45;5;0.447;1036.81;1029.23;463.0;19.097371;1;340455365;14.249;13.715;13.502;44.005;38.879;39.395;
2021-05-21;17:57:47;5;0.447;1037.1;1029.21;513.75;19.10277;1;340455367;14.285;13.749;13.536;44.004;38.889;39.396;
2021-05-21;17:57:49;5;0.447;1037.24;1029.2;496.0;19.090991;1;340455369;14.304;13.767;13.554;43.991;38.88;39.412;
2021-05-21;17:57:51;5;0.447;1037.07;1029.22;526.437;19.100807;1;340455371;14.22;13.686;13.474;44.004;38.88;39.395;
2021-05-21;17:57:53;5;0.447;1037.2;1029.22;517.0;19.09688;1;340455373;14.304;13.768;13.554;44.01;38.889;39.43;
2021-05-21;17:57:55;5;0.447;1037.02;1029.2;516.75;19.113568;1;340455375;14.705;14.154;13.935;44.008;38.884;39.395;
2021-05-21;17:57:57;5;0.446;1037.14;1029.22;467.062;19.099334;1;340455377;14.35;13.812;13.598;44.006;38.884;39.412;
2021-05-21;17:57:59;5;0.447;1036.96;1029.22;513.5;19.097862;1;340455379;14.104;13.575;13.364;44.005;38.884;39.412;
2021-05-21;17:58:01;5;0.447;1037.05;1029.21;482.812;19.091973;1;340455381;14.205;13.672;13.46;43.99;38.875;39.394;
2021-05-21;17:58:03;5;0.446;1037.34;1029.21;520.0;19.109641;1;340455383;14.644;14.096;13.878;43.997;38.889;39.43;
2021-05-21;17:58:05;5;0.447;1036.92;1029.22;489.312;19.095408;1;340455385;14.5;13.957;13.74;44.002;38.875;39.411;
2021-05-21;17:58:07;5;0.447;1037.4;1029.19;492.75;19.094426;1;340455387;14.584;14.038;13.82;44.002;38.884;39.395;
2021-05-21;17:58:09;5;0.447;1036.92;1029.2;482.437;19.091972;1;340455389;14.644;14.096;13.878;43.992;38.88;39.395;
2021-05-21;17:58:11;5;0.447;1037.36;1029.19;529.562;19.106696;1;340455391;14.189;13.657;13.445;43.993;38.875;39.394;
2021-05-21;17:58:13;5;0.447;1036.95;1029.2;488.5;19.106206;1;340455393;14.4;13.86;13.645;43.989;38.884;39.429;
2021-05-21;17:58:15;5;0.446;1036.96;1029.19;529.25;19.092463;1;340455395;14.329;13.792;13.578;43.997;38.88;39.412;
2021-05-21;17:58:17;5;0.447;1037.02;1029.19;523.125;19.111114;1;340455397;14.695;14.145;13.925;44.002;38.88;39.412;
2021-05-21;17:58:19;5;0.447;1036.92;1029.2;457.25;19.097862;1;340455399;14.06;13.532;13.322;44.005;38.88;39.395;
2021-05-21;17:58:21;5;0.447;1037.01;1029.22;513.937;19.111114;1;340455401;14.614;14.067;13.849;44.007;38.884;39.412;
2021-05-21;17:58:23;5;0.447;1036.94;1029.21;469.875;19.096881;1;340455403;14.524;13.98;13.764;44.001;38.88;39.412;
2021-05-21;17:58:25;5;0.447;1037.4;1029.2;523.375;19.111605;1;340455405;14.224;13.691;13.478;43.991;38.88;39.463;
2021-05-21;17:58:27;5;0.447;1036.94;1029.21;497.312;19.095408;1;340455407;14.305;13.769;13.555;44.002;38.884;39.412;
2021-05-21;17:58:29;5;0.447;1037.41;1029.19;465.812;19.09639;1;340455409;14.259;13.724;13.512;44.003;38.88;39.395;
2021-05-21;17:58:31;5;0.447;1036.93;1029.22;518.937;19.101789;1;340455411;14.425;13.885;13.669;44.003;38.88;39.395;
2021-05-21;17:58:33;5;0.447;1037.36;1029.2;511.625;19.091972;1;340455413;14.419;13.879;13.664;43.99;38.875;39.394;
2021-05-21;17:58:35;5;0.447;1037.03;1029.2;528.812;19.102279;1;340455415;14.42;13.879;13.664;43.994;38.88;39.429;
2021-05-21;17:58:37;5;0.447;1036.95;1029.21;517.375;19.10277;1;340455417;14.454;13.912;13.696;44.006;38.88;39.429;
2021-05-21;17:58:39;5;0.447;1037.06;1029.21;526.0;19.09688;1;340455419;14.434;13.893;13.678;43.995;38.879;39.412;
2021-05-21;17:58:41;5;0.447;1036.89;1029.22;521.25;19.100316;1;340455421;14.294;13.758;13.545;44.004;38.88;39.395;
2021-05-21;17:58:43;5;0.447;1037.1;1029.21;520.375;19.095408;1;340455423;14.464;13.922;13.706;44.004;38.875;39.428;
2021-05-21;17:58:45;5;0.447;1036.9;1029.18;520.312;19.09639;1;340455425;14.49;13.947;13.73;43.995;38.884;39.446;
2021-05-21;17:58:47;5;0.446;1037.37;1029.2;494.75;19.095408;1;340455427;14.469;13.927;13.711;44.003;38.88;39.412;
2021-05-21;17:58:49;5;0.447;1036.97;1029.2;513.562;19.112586;1;340455429;14.06;13.532;13.322;44.006;38.88;39.429;
2021-05-21;17:58:51;5;0.447;1037.34;1029.18;491.687;19.093445;1;340455431;14.155;13.623;13.412;43.995;38.879;39.395;
2021-05-21;17:58:53;5;0.446;1037.03;1029.19;507.5;19.096881;1;340455433;14.264;13.729;13.516;44.005;38.87;39.411;
2021-05-21;17:58:55;5;0.447;1037.2;1029.2;523.25;19.094426;1;340455435;14.325;13.788;13.574;43.997;38.875;39.394;
2021-05-21;17:58:57;5;0.446;1037.08;1029.2;478.062;19.107187;1;340455437;14.17;13.638;13.427;43.997;38.87;39.394;
2021-05-21;17:58:59;5;0.447;1036.92;1029.19;516.062;19.09639;1;340455439;14.274;13.739;13.526;43.998;38.88;39.446;
2021-05-21;17:59:01;5;0.446;1037.1;1029.19;523.0;19.109151;1;340455441;14.53;13.985;13.768;44.001;38.884;39.429;
2021-05-21;17:59:03;5;0.447;1037.05;1029.2;510.187;19.091482;1;340455443;14.724;14.173;13.953;43.996;38.88;39.395;
2021-05-21;17:59:05;5;0.447;1037.24;1029.22;535.625;19.094917;1;340455445;14.2;13.667;13.455;43.989;38.88;39.429;
2021-05-21;17:59:07;5;0.446;1037.08;1029.2;485.937;19.111114;1;340455447;14.594;14.047;13.829;44.003;38.875;39.411;
2021-05-21;17:59:09;5;0.447;1037.15;1029.22;514.562;19.09099;1;340455449;14.25;13.716;13.502;43.994;38.884;39.395;
2021-05-21;17:59:11;5;0.447;1037.13;1029.21;513.437;19.110132;1;340455451;14.39;13.851;13.636;44.01;38.889;39.447;
2021-05-21;17:59:13;5;0.447;1036.75;1029.23;528.875;19.09688;1;340455453;14.504;13.961;13.744;43.994;38.88;39.463;
2021-05-21;17:59:15;5;0.447;1037.18;1029.21;534.187;19.09099;1;340455455;14.084;13.556;13.345;43.994;38.884;39.395;
2021-05-21;17:59:17;5;0.447;1036.82;1029.2;496.5;19.089028;1;340455457;14.56;14.014;13.797;43.991;38.88;39.412;
2021-05-21;17:59:19;5;0.447;1037.09;1029.18;466.875;19.099825;1;340455459;14.68;14.13;13.911;44.014;38.88;39.395;
2021-05-21;17:59:21;5;0.447;1037.13;1029.21;523.437;19.100807;1;340455461;14.314;13.777;13.564;44.005;38.88;39.429;
2021-05-21;17:59:23;5;0.446;1037.04;1029.2;507.437;19.108659;1;340455463;14.129;13.599;13.388;43.997;38.884;39.395;
2021-05-21;17:59:25;5;0.446;1037.09;1029.18;522.625;19.094917;1;340455465;14.21;13.676;13.465;44.003;38.874;39.411;
2021-05-21;17:59:27;5;0.447;1036.94;1029.21;473.437;19.111114;1;340455467;14.29;13.754;13.541;44.005;38.875;39.445;
2021-05-21;17:59:29;5;0.446;1037.04;1029.21;519.375;19.096389;1;340455469;14.464;13.922;13.707;44.001;38.87;39.445;
2021-05-21;17:59:31;5;0.447;1037.06;1029.19;469.562;19.112587;1;340455471;14.389;13.85;13.635;44.002;38.87;39.428;
2021-05-21;17:59:33;5;0.447;1036.92;1029.23;525.875;19.093935;1;340455473;14.219;13.686;13.473;43.999;38.884;39.412;
2021-05-21;17:59:35;5;0.447;1037.39;1029.22;477.562;19.10915;1;340455475;14.604;14.058;13.839;43.995;38.88;39.395;
2021-05-21;17:59:37;5;0.446;1037.04;1029.21;523.0;19.093445;1;340455477;14.21;13.677;13.465;43.999;38.875;39.428;
2021-05-21;17:59:39;5;0.446;1037.03;1029.22;460.0;19.110623;1;340455479;14.055;13.527;13.317;44.011;38.875;39.411;
2021-05-21;17:59:41;5;0.446;1037.11;1029.22;519.812;19.101298;1;340455481;14.215;13.682;13.469;43.997;38.875;39.428;
2021-05-21;17:59:43;5;0.447;1036.79;1029.19;517.75;19.107187;1;340455483;14.354;13.816;13.602;43.998;38.88;39.412;
2021-05-21;17:59:45;5;0.446;1037.19;1029.21;516.187;19.096881;1;340455485;14.03;13.503;13.294;44.003;38.87;39.411;
2021-05-21;17:59:47;5;0.447;1037.05;1029.2;482.5;19.107679;1;340455487;14.045;13.517;13.308;43.994;38.875;39.445;
2021-05-21;17:59:49;5;0.447;1037.16;1029.22;529.125;19.092954;1;340455489;14.269;13.734;13.521;43.994;38.87;39.428;
2021-05-21;17:59:51;5;0.447;1037.13;1029.25;479.625;19.105715;1;340455491;14.12;13.591;13.379;44.003;38.87;39.428;
2021-05-21;17:59:53;5;0.447;1037.1;1029.19;522.75;19.109641;1;340455493;14.044;13.517;13.307;43.999;38.88;39.395;
2021-05-21;17:59:55;5;0.447;1037.17;1029.19;519.437;19.094917;1;340455495;14.265;13.73;13.517;44.008;38.875;39.411;
2021-05-21;17:59:57;5;0.447;1037.03;1029.19;473.687;19.097371;1;340455497;14.265;13.73;13.517;44.0;38.87;39.428;
2021-05-21;17:59:59;5;0.447;1037.09;1029.2;516.75;19.099826;1;340455499;14.435;13.894;13.678;43.999;38.875;39.411;
2021-05-21;18:00:01;5;0.447;1036.92;1029.18;471.937;19.09688;1;340455501;14.275;13.739;13.526;44.003;38.88;39.463;
2021-05-21;18:00:03;5;0.447;1037.07;1029.21;526.312;19.105715;1;340455503;14.044;13.517;13.307;44.003;38.884;39.429;
2021-05-21;18:00:05;5;0.447;1037.09;1029.2;508.937;19.113078;1;340455505;14.124;13.594;13.383;44.005;38.88;39.395;
2021-05-21;18:00:07;5;0.447;1037.04;1029.21;485.187;19.098353;1;340455507;14.314;13.778;13.564;44.009;38.87;39.394;
2021-05-21;18:00:09;5;0.447;1037.21;1029.18;516.937;19.114058;1;340455509;14.65;14.101;13.883;44.003;38.875;39.411;
2021-05-21;18:00:11;5;0.447;1037.0;1029.17;518.937;19.099825;1;340455511;14.285;13.748;13.536;44.0;38.875;39.411;
